"","season","team.home","team.alien","diff.score"
"970",2015,1423,1180,7
"971",2015,1456,1180,-14
"972",2015,1180,1456,-26
"973",2015,1181,1314,2
"974",2015,1314,1181,-7
"975",2015,1181,1323,30
"976",2015,1323,1181,4
"977",2015,1393,1181,-8
"978",2015,1181,1393,19
"979",2015,1448,1181,-8
"980",2015,1181,1448,43
"981",2015,1182,1203,16
"982",2015,1203,1182,15
"983",2015,1182,1382,-3
"984",2015,1382,1182,17
"985",2015,1182,1387,13
"986",2015,1387,1182,9
"987",2015,1183,1188,3
"988",2015,1188,1183,17
"989",2015,1183,1293,-15
"990",2015,1293,1183,8
"991",2015,1183,1369,8
"992",2015,1369,1183,4
"993",2015,1404,1183,30
"994",2015,1183,1404,-2
"995",2015,1183,1413,-2
"996",2015,1413,1183,10
"997",2015,1184,1240,6
"998",2015,1240,1184,4
"999",2015,1287,1184,-9
"1000",2015,1184,1287,12
"1001",2015,1184,1398,5
"1002",2015,1398,1184,-28
"1003",2015,1184,1399,3
"1004",2015,1399,1184,2
"1005",2015,1185,1296,8
"1006",2015,1296,1185,-8
"1007",2015,1185,1325,36
"1008",2015,1325,1185,3
"1009",2015,1185,1405,26
"1010",2015,1405,1185,24
"1011",2015,1185,1444,6
"1012",2015,1444,1185,8
"1013",2015,1225,1186,-3
"1014",2015,1186,1225,3
"1015",2015,1186,1226,8
"1016",2015,1226,1186,-4
"1017",2015,1286,1186,-10
"1018",2015,1186,1286,24
"1019",2015,1340,1186,-7
"1020",2015,1186,1340,-2
"1021",2015,1186,1451,6
"1022",2015,1451,1186,-8
"1023",2015,1187,1222,5
"1024",2015,1222,1187,18
"1025",2015,1187,1272,11
"1026",2015,1272,1187,12
"1027",2015,1187,1378,13
"1028",2015,1378,1187,8
"1029",2015,1396,1187,13
"1030",2015,1187,1396,-14
"1031",2015,1187,1409,-2
"1032",2015,1409,1187,11
"1033",2015,1187,1416,18
"1034",2015,1416,1187,-5
"1035",2015,1188,1293,-6
"1036",2015,1293,1188,32
"1037",2015,1369,1188,-14
"1038",2015,1188,1369,3
"1039",2015,1188,1404,8
"1040",2015,1404,1188,5
"1041",2015,1189,1220,-18
"1042",2015,1220,1189,11
"1043",2015,1241,1189,3
"1044",2015,1189,1241,-11
"1045",2015,1189,1318,7
"1046",2015,1318,1189,19
"1047",2015,1406,1189,4
"1048",2015,1189,1406,-2
"1049",2015,1189,1423,19
"1050",2015,1423,1189,17
"1051",2015,1189,1456,6
"1052",2015,1456,1189,19
"1053",2015,1190,1202,7
"1054",2015,1202,1190,4
"1055",2015,1190,1273,1
"1056",2015,1273,1190,5
"1057",2015,1359,1190,-2
"1058",2015,1190,1359,-3
"1059",2015,1422,1190,-3
"1060",2015,1190,1422,-1
"1061",2015,1190,1440,10
"1062",2015,1440,1190,6
"1063",2015,1190,1441,7
"1064",2015,1441,1190,-7
"1065",2015,1459,1190,8
"1066",2015,1190,1459,-10
"1067",2015,1229,1191,26
"1068",2015,1191,1229,-2
"1069",2015,1191,1232,11
"1070",2015,1232,1191,4
"1071",2015,1260,1191,-9
"1072",2015,1191,1260,-1
"1073",2015,1283,1191,-2
"1074",2015,1191,1283,7
"1075",2015,1191,1320,3
"1076",2015,1320,1191,11
"1077",2015,1191,1356,9
"1078",2015,1356,1191,-8
"1079",2015,1191,1455,-20
"1080",2015,1455,1191,19
"1081",2015,1254,1192,-6
"1082",2015,1192,1254,-4
"1083",2015,1192,1291,-20
"1084",2015,1291,1192,11
"1085",2015,1352,1192,22
"1086",2015,1192,1352,-14
"1087",2015,1357,1192,1
"1088",2015,1192,1357,-5
"1089",2015,1192,1383,-9
"1090",2015,1383,1192,16
"1091",2015,1384,1192,5
"1092",2015,1192,1384,-4
"1093",2015,1192,1447,-14
"1094",2015,1447,1192,4
"1095",2015,1233,1193,16
"1096",2015,1193,1233,-15
"1097",2015,1193,1264,13
"1098",2015,1264,1193,9
"1099",2015,1193,1265,6
"1100",2015,1265,1193,6
"1101",2015,1284,1193,7
"1102",2015,1193,1284,-1
"1103",2015,1193,1310,-2
"1104",2015,1310,1193,1
"1105",2015,1346,1193,-4
"1106",2015,1193,1346,-1
"1107",2015,1193,1351,-16
"1108",2015,1351,1193,2
"1109",2015,1373,1193,-12
"1110",2015,1193,1373,-1
"1111",2015,1193,1389,14
"1112",2015,1389,1193,11
"1113",2015,1194,1198,-2
"1114",2015,1198,1194,8
"1115",2015,1194,1267,14
"1116",2015,1267,1194,16
"1117",2015,1292,1194,24
"1118",2015,1194,1292,-23
"1119",2015,1194,1412,3
"1120",2015,1412,1194,9
"1121",2015,1194,1443,-3
"1122",2015,1443,1194,3
"1123",2015,1244,1195,-6
"1124",2015,1195,1244,1
"1125",2015,1195,1252,16
"1126",2015,1252,1195,-2
"1127",2015,1195,1297,10
"1128",2015,1297,1195,-6
"1129",2015,1316,1195,16
"1130",2015,1195,1316,-14
"1131",2015,1195,1364,6
"1132",2015,1364,1195,13
"1133",2015,1195,1391,22
"1134",2015,1391,1195,-16
"1135",2015,1196,1246,-7
"1136",2015,1246,1196,17
"1137",2015,1196,1261,-18
"1138",2015,1261,1196,7
"1139",2015,1279,1196,1
"1140",2015,1196,1279,-1
"1141",2015,1196,1401,4
"1142",2015,1401,1196,1
"1143",2015,1196,1435,3
"1144",2015,1435,1196,6
"1145",2015,1197,1299,7
"1146",2015,1299,1197,12
"1147",2015,1300,1197,42
"1148",2015,1197,1300,-25
"1149",2015,1197,1366,7
"1150",2015,1366,1197,11
"1151",2015,1198,1267,4
"1152",2015,1267,1198,18
"1153",2015,1198,1292,5
"1154",2015,1292,1198,13
"1155",2015,1198,1412,4
"1156",2015,1412,1198,17
"1157",2015,1198,1443,-7
"1158",2015,1443,1198,16
"1159",2015,1199,1274,1
"1160",2015,1274,1199,4
"1161",2015,1199,1338,9
"1162",2015,1338,1199,9
"1163",2015,1199,1439,11
"1164",2015,1439,1199,-8
"1165",2015,1200,1247,15
"1166",2015,1247,1200,11
"1167",2015,1200,1269,-6
"1168",2015,1269,1200,8
"1169",2015,1348,1200,3
"1170",2015,1200,1348,-1
"1171",2015,1200,1386,14
"1172",2015,1386,1200,11
"1173",2015,1305,1201,-3
"1174",2015,1201,1305,4
"1175",2015,1201,1307,4
"1176",2015,1307,1201,12
"1177",2015,1201,1361,2
"1178",2015,1361,1201,11
"1179",2015,1363,1201,-11
"1180",2015,1201,1363,18
"1181",2015,1201,1429,9
"1182",2015,1429,1201,6
"1183",2015,1461,1201,-5
"1184",2015,1201,1461,-5
"1185",2015,1273,1202,3
"1186",2015,1202,1273,-6
"1187",2015,1202,1359,10
"1188",2015,1359,1202,10
"1189",2015,1202,1422,7
"1190",2015,1422,1202,35
"1191",2015,1202,1440,-10
"1192",2015,1440,1202,34
"1193",2015,1202,1441,4
"1194",2015,1441,1202,19
"1195",2015,1459,1202,25
"1196",2015,1202,1459,-2
"1197",2015,1203,1206,10
"1198",2015,1206,1203,-16
"1199",2015,1203,1350,3
"1200",2015,1350,1203,8
"1201",2015,1433,1203,24
"1202",2015,1203,1433,-13
"1203",2015,1204,1209,4
"1204",2015,1209,1204,17
"1205",2015,1375,1204,-8
"1206",2015,1204,1375,6
"1207",2015,1204,1402,4
"1208",2015,1402,1204,-2
"1209",2015,1407,1204,4
"1210",2015,1204,1407,-3
"1211",2015,1204,1418,8
"1212",2015,1418,1204,10
"1213",2015,1419,1204,-4
"1214",2015,1204,1419,-3
"1215",2015,1204,1426,12
"1216",2015,1426,1204,1
"1217",2015,1205,1219,-12
"1218",2015,1219,1205,21
"1219",2015,1205,1255,12
"1220",2015,1255,1205,-9
"1221",2015,1205,1347,3
"1222",2015,1347,1205,10
"1223",2015,1421,1205,25
"1224",2015,1205,1421,-3
"1225",2015,1205,1457,1
"1226",2015,1457,1205,3
"1227",2015,1206,1350,4
"1228",2015,1350,1206,10
"1229",2015,1206,1387,8
"1230",2015,1387,1206,-28
"1231",2015,1206,1433,-12
"1232",2015,1433,1206,11
"1233",2015,1207,1266,6
"1234",2015,1266,1207,-10
"1235",2015,1344,1207,3
"1236",2015,1207,1344,-3
"1237",2015,1371,1207,-19
"1238",2015,1207,1371,6
"1239",2015,1207,1385,22
"1240",2015,1385,1207,11
"1241",2015,1207,1437,20
"1242",2015,1437,1207,16
"1243",2015,1462,1207,17
"1244",2015,1207,1462,-13
"1245",2015,1246,1208,11
"1246",2015,1208,1246,-8
"1247",2015,1208,1279,5
"1248",2015,1279,1208,-4
"1249",2015,1376,1208,17
"1250",2015,1208,1376,-6
"1251",2015,1435,1208,-3
"1252",2015,1208,1435,8
"1253",2015,1375,1209,-11
"1254",2015,1209,1375,28
"1255",2015,1402,1209,-12
"1256",2015,1209,1402,-3
"1257",2015,1209,1407,5
"1258",2015,1407,1209,-11
"1259",2015,1209,1418,11
"1260",2015,1418,1209,4
"1261",2015,1209,1419,20
"1262",2015,1419,1209,-8
"1263",2015,1209,1426,21
"1264",2015,1426,1209,-14
"1265",2015,1209,1453,24
"1266",2015,1453,1209,17
"1267",2015,1314,1210,29
"1268",2015,1210,1314,-32
"1269",2015,1323,1210,7
"1270",2015,1210,1323,-3
"1271",2015,1210,1448,14
"1272",2015,1448,1210,7
"1273",2015,1258,1211,-17
"1274",2015,1211,1258,29
"1275",2015,1211,1334,31
"1276",2015,1334,1211,-12
"1277",2015,1337,1211,-2
"1278",2015,1211,1337,8
"1279",2015,1339,1211,-12
"1280",2015,1211,1339,18
"1281",2015,1360,1211,-12
"1282",2015,1211,1360,20
"1283",2015,1211,1362,31
"1284",2015,1362,1211,-11
"1285",2015,1211,1365,22
"1286",2015,1365,1211,-14
"1287",2015,1211,1388,21
"1288",2015,1388,1211,-10
"1289",2015,1212,1238,-11
"1290",2015,1238,1212,39
"1291",2015,1212,1290,-3
"1292",2015,1290,1212,4
"1293",2015,1341,1212,14
"1294",2015,1212,1341,-51
"1295",2015,1212,1380,-6
"1296",2015,1380,1212,8
"1297",2015,1411,1212,9
"1298",2015,1212,1411,-23
"1299",2015,1213,1282,21
"1300",2015,1282,1213,5
"1301",2015,1308,1213,22
"1302",2015,1213,1308,-17
"1303",2015,1370,1213,-2
"1304",2015,1213,1370,13
"1305",2015,1213,1410,5
"1306",2015,1410,1213,1
"1307",2015,1430,1213,-9
"1308",2015,1213,1430,26
"1309",2015,1214,1224,4
"1310",2015,1224,1214,-1
"1311",2015,1214,1288,4
"1312",2015,1288,1214,-28
"1313",2015,1313,1214,3
"1314",2015,1214,1313,-11
"1315",2015,1398,1214,-8
"1316",2015,1214,1398,12
"1317",2015,1216,1262,6
"1318",2015,1262,1216,6
"1319",2015,1263,1216,-3
"1320",2015,1216,1263,-9
"1321",2015,1392,1216,6
"1322",2015,1216,1392,-15
"1323",2015,1420,1216,-2
"1324",2015,1216,1420,3
"1325",2015,1436,1216,12
"1326",2015,1216,1436,-19
"1327",2015,1335,1217,-25
"1328",2015,1217,1335,23
"1329",2015,1343,1217,-3
"1330",2015,1217,1343,8
"1331",2015,1463,1217,-2
"1332",2015,1217,1463,-10
"1333",2015,1218,1253,19
"1334",2015,1253,1218,15
"1335",2015,1364,1218,1
"1336",2015,1218,1364,-8
"1337",2015,1218,1413,8
"1338",2015,1413,1218,7
"1339",2015,1218,1414,-6
"1340",2015,1414,1218,15
"1341",2015,1218,1415,21
"1342",2015,1415,1218,4
"1343",2015,1342,1219,-9
"1344",2015,1219,1342,9
"1345",2015,1347,1219,7
"1346",2015,1219,1347,-3
"1347",2015,1219,1421,21
"1348",2015,1421,1219,-4
"1349",2015,1457,1219,-3
"1350",2015,1219,1457,1
"1351",2015,1220,1241,-6
"1352",2015,1241,1220,9
"1353",2015,1318,1220,8
"1354",2015,1220,1318,-11
"1355",2015,1406,1220,-5
"1356",2015,1220,1406,-14
"1357",2015,1423,1220,-12
"1358",2015,1220,1423,-5
"1359",2015,1456,1220,21
"1360",2015,1220,1456,-2
"1361",2015,1221,1248,1
"1362",2015,1248,1221,8
"1363",2015,1221,1250,6
"1364",2015,1250,1221,5
"1365",2015,1221,1298,11
"1366",2015,1298,1221,14
"1367",2015,1272,1222,19
"1368",2015,1222,1272,-18
"1369",2015,1374,1222,21
"1370",2015,1222,1374,-6
"1371",2015,1222,1378,17
"1372",2015,1378,1222,2
"1373",2015,1408,1222,-5
"1374",2015,1222,1408,-3
"1375",2015,1409,1222,18
"1376",2015,1222,1409,-13
"1377",2015,1222,1416,-1
"1378",2015,1416,1222,2
"1379",2015,1223,1230,1
"1380",2015,1230,1223,13
"1381",2015,1223,1249,2
"1382",2015,1249,1223,8
"1383",2015,1358,1223,11
"1384",2015,1223,1358,-23
"1385",2015,1372,1223,36
"1386",2015,1223,1372,-15
"1387",2015,1223,1394,11
"1388",2015,1394,1223,13
"1389",2015,1224,1271,9
"1390",2015,1271,1224,11
"1391",2015,1224,1313,2
"1392",2015,1313,1224,3
"1393",2015,1225,1226,23
"1394",2015,1226,1225,2
"1395",2015,1225,1285,5
"1396",2015,1285,1225,14
"1397",2015,1286,1225,-9
"1398",2015,1225,1286,7
"1399",2015,1225,1297,-5
"1400",2015,1297,1225,13
"1401",2015,1225,1340,11
"1402",2015,1340,1225,12
"1403",2015,1225,1355,5
"1404",2015,1355,1225,2
"1405",2015,1225,1451,2
"1406",2015,1451,1225,11
"1407",2015,1226,1285,-26
"1408",2015,1285,1226,11
"1409",2015,1226,1286,9
"1410",2015,1286,1226,14
"1411",2015,1226,1319,14
"1412",2015,1319,1226,3
"1413",2015,1381,1226,4
"1414",2015,1226,1381,-4
"1415",2015,1226,1430,-3
"1416",2015,1430,1226,4
"1417",2015,1226,1451,-7
"1418",2015,1451,1226,4
"1419",2015,1227,1324,-14
"1420",2015,1324,1227,25
"1421",2015,1434,1227,29
"1422",2015,1227,1434,-5
"1423",2015,1453,1227,23
"1424",2015,1227,1453,-5
"1425",2015,1454,1227,6
"1426",2015,1227,1454,-11
"1427",2015,1227,1464,6
"1428",2015,1464,1227,13
"1429",2015,1228,1276,12
"1430",2015,1276,1228,8
"1431",2015,1277,1228,-5
"1432",2015,1228,1277,-7
"1433",2015,1228,1304,12
"1434",2015,1304,1228,10
"1435",2015,1321,1228,-5
"1436",2015,1228,1321,26
"1437",2015,1228,1345,9
"1438",2015,1345,1228,5
"1439",2015,1229,1232,-2
"1440",2015,1232,1229,1
"1441",2015,1260,1229,-3
"1442",2015,1229,1260,7
"1443",2015,1283,1229,-14
"1444",2015,1229,1283,10
"1445",2015,1229,1320,-1
"1446",2015,1320,1229,19
"1447",2015,1229,1356,17
"1448",2015,1356,1229,6
"1449",2015,1455,1229,8
"1450",2015,1229,1455,-6
"1451",2015,1230,1249,6
"1452",2015,1249,1230,13
"1453",2015,1311,1230,-11
"1454",2015,1230,1311,9
"1455",2015,1230,1372,-14
"1456",2015,1372,1230,21
"1457",2015,1230,1394,6
"1458",2015,1394,1230,1
"1459",2015,1231,1268,19
"1460",2015,1268,1231,2
"1461",2015,1277,1231,20
"1462",2015,1231,1277,-2
"1463",2015,1231,1326,3
"1464",2015,1326,1231,12
"1465",2015,1345,1231,16
"1466",2015,1231,1345,-4
"1467",2015,1231,1353,8
"1468",2015,1353,1231,-30
"1469",2015,1232,1260,11
"1470",2015,1260,1232,-14
"1471",2015,1232,1283,15
"1472",2015,1283,1232,4
"1473",2015,1320,1232,6
"1474",2015,1232,1320,-10
"1475",2015,1356,1232,-3
"1476",2015,1232,1356,20
"1477",2015,1455,1232,17
"1478",2015,1232,1455,-10
"1479",2015,1264,1233,-3
"1480",2015,1233,1264,4
"1481",2015,1233,1265,22
"1482",2015,1265,1233,-4
"1483",2015,1233,1284,1
"1484",2015,1284,1233,3
"1485",2015,1233,1346,8
"1486",2015,1346,1233,-3
"1487",2015,1233,1351,13
"1488",2015,1351,1233,-10
"1489",2015,1373,1233,-14
"1490",2015,1233,1373,4
"1491",2015,1233,1389,7
"1492",2015,1389,1233,8
"1493",2015,1278,1234,-2
"1494",2015,1234,1278,-5
"1495",2015,1234,1304,11
"1496",2015,1304,1234,-28
"1497",2015,1234,1321,17
"1498",2015,1321,1234,5
"1499",2015,1326,1234,-6
"1500",2015,1234,1326,9
"1501",2015,1458,1234,32
"1502",2015,1234,1458,-11
"1503",2015,1235,1242,5
"1504",2015,1242,1235,13
"1505",2015,1235,1243,6
"1506",2015,1243,1235,1
"1507",2015,1235,1328,7
"1508",2015,1328,1235,11
"1509",2015,1235,1329,2
"1510",2015,1329,1235,-5
"1511",2015,1235,1395,17
"1512",2015,1395,1235,-13
"1513",2015,1235,1400,3
"1514",2015,1400,1235,-8
"1515",2015,1235,1403,37
"1516",2015,1403,1235,5
"1517",2015,1452,1235,-2
"1518",2015,1235,1452,20
"1519",2015,1237,1236,-15
"1520",2015,1236,1237,-5
"1521",2015,1236,1295,6
"1522",2015,1295,1236,4
"1523",2015,1303,1236,-10
"1524",2015,1236,1303,-6
"1525",2015,1236,1331,6
"1526",2015,1331,1236,4
"1527",2015,1236,1355,10
"1528",2015,1355,1236,29
"1529",2015,1377,1236,-11
"1530",2015,1236,1377,-2
"1531",2015,1236,1442,20
"1532",2015,1442,1236,6
"1533",2015,1237,1295,-8
"1534",2015,1295,1237,9
"1535",2015,1303,1237,-5
"1536",2015,1237,1303,-7
"1537",2015,1331,1237,8
"1538",2015,1237,1331,-10
"1539",2015,1355,1237,15
"1540",2015,1237,1355,-7
"1541",2015,1237,1377,15
"1542",2015,1377,1237,15
"1543",2015,1237,1442,5
"1544",2015,1442,1237,4
"1545",2015,1238,1290,24
"1546",2015,1290,1238,13
"1547",2015,1341,1238,15
"1548",2015,1238,1341,-6
"1549",2015,1380,1238,-10
"1550",2015,1238,1380,-8
"1551",2015,1411,1238,13
"1552",2015,1238,1411,-1
"1553",2015,1239,1244,-1
"1554",2015,1244,1239,13
"1555",2015,1252,1239,3
"1556",2015,1239,1252,-4
"1557",2015,1239,1297,8
"1558",2015,1297,1239,22
"1559",2015,1239,1316,-23
"1560",2015,1316,1239,27
"1561",2015,1367,1239,-19
"1562",2015,1239,1367,-13
"1563",2015,1239,1391,2
"1564",2015,1391,1239,3
"1565",2015,1240,1287,-3
"1566",2015,1287,1240,32
"1567",2015,1240,1398,5
"1568",2015,1398,1240,2
"1569",2015,1240,1399,14
"1570",2015,1399,1240,13
"1571",2015,1241,1318,-6
"1572",2015,1318,1241,23
"1573",2015,1241,1406,9
"1574",2015,1406,1241,-2
"1575",2015,1241,1423,-12
"1576",2015,1423,1241,20
"1577",2015,1456,1241,8
"1578",2015,1241,1456,-19
"1579",2015,1242,1243,11
"1580",2015,1243,1242,7
"1581",2015,1242,1328,7
"1582",2015,1328,1242,2
"1583",2015,1242,1329,10
"1584",2015,1329,1242,5
"1585",2015,1395,1242,-3
"1586",2015,1242,1395,9
"1587",2015,1400,1242,-13
"1588",2015,1242,1400,5
"1589",2015,1242,1403,32
"1590",2015,1403,1242,-22
"1591",2015,1242,1452,7
"1592",2015,1452,1242,1
"1593",2015,1328,1243,-3
"1594",2015,1243,1328,3
"1595",2015,1243,1329,10
"1596",2015,1329,1243,14
"1597",2015,1243,1395,5
"1598",2015,1395,1243,14
"1599",2015,1243,1400,-4
"1600",2015,1400,1243,13
"1601",2015,1243,1403,7
"1602",2015,1403,1243,17
"1603",2015,1243,1452,-6
"1604",2015,1452,1243,4
"1605",2015,1244,1252,-14
"1606",2015,1252,1244,19
"1607",2015,1297,1244,4
"1608",2015,1244,1297,-25
"1609",2015,1316,1244,19
"1610",2015,1244,1316,-16
"1611",2015,1244,1391,6
"1612",2015,1391,1244,-5
"1613",2015,1245,1275,1
"1614",2015,1275,1245,5
"1615",2015,1245,1325,10
"1616",2015,1325,1245,-13
"1617",2015,1245,1405,7
"1618",2015,1405,1245,-1
"1619",2015,1246,1281,49
"1620",2015,1281,1246,-16
"1621",2015,1376,1246,-15
"1622",2015,1246,1376,34
"1623",2015,1247,1269,-6
"1624",2015,1269,1247,7
"1625",2015,1348,1247,12
"1626",2015,1247,1348,-3
"1627",2015,1247,1386,5
"1628",2015,1386,1247,5
"1629",2015,1250,1248,-2
"1630",2015,1248,1250,-4
"1631",2015,1248,1259,4
"1632",2015,1259,1248,19
"1633",2015,1298,1248,-9
"1634",2015,1248,1298,-4
"1635",2015,1249,1270,5
"1636",2015,1270,1249,1
"1637",2015,1358,1249,29
"1638",2015,1249,1358,-6
"1639",2015,1249,1372,-17
"1640",2015,1372,1249,29
"1641",2015,1259,1250,-6
"1642",2015,1250,1259,-5
"1643",2015,1250,1298,14
"1644",2015,1298,1250,-6
"1645",2015,1255,1251,14
"1646",2015,1251,1255,-6
"1647",2015,1251,1342,-4
"1648",2015,1342,1251,8
"1649",2015,1251,1347,11
"1650",2015,1347,1251,8
"1651",2015,1421,1251,17
"1652",2015,1251,1421,-18
"1653",2015,1251,1457,-15
"1654",2015,1457,1251,13
"1655",2015,1252,1367,2
"1656",2015,1367,1252,23
"1657",2015,1252,1391,2
"1658",2015,1391,1252,2
"1659",2015,1253,1364,16
"1660",2015,1364,1253,15
"1661",2015,1413,1253,6
"1662",2015,1253,1413,-7
"1663",2015,1414,1253,-6
"1664",2015,1253,1414,-1
"1665",2015,1253,1415,5
"1666",2015,1415,1253,-1
"1667",2015,1306,1254,-1
"1668",2015,1254,1306,-16
"1669",2015,1254,1352,7
"1670",2015,1352,1254,-1
"1671",2015,1254,1357,1
"1672",2015,1357,1254,11
"1673",2015,1254,1384,6
"1674",2015,1384,1254,-5
"1675",2015,1447,1254,5
"1676",2015,1254,1447,-13
"1677",2015,1342,1255,-4
"1678",2015,1255,1342,-4
"1679",2015,1255,1347,11
"1680",2015,1347,1255,5
"1681",2015,1255,1421,-10
"1682",2015,1421,1255,15
"1683",2015,1457,1255,10
"1684",2015,1255,1457,-24
"1685",2015,1256,1292,7
"1686",2015,1292,1256,-11
"1687",2015,1379,1256,-13
"1688",2015,1256,1379,11
"1689",2015,1256,1412,3
"1690",2015,1412,1256,20
"1691",2015,1427,1256,-12
"1692",2015,1256,1427,10
"1693",2015,1431,1256,-13
"1694",2015,1256,1431,17
"1695",2015,1274,1257,-8
"1696",2015,1257,1274,2
"1697",2015,1257,1314,10
"1698",2015,1314,1257,1
"1699",2015,1338,1257,-12
"1700",2015,1257,1338,13
"1701",2015,1257,1438,2
"1702",2015,1438,1257,5
"1703",2015,1334,1258,-5
"1704",2015,1258,1334,-14
"1705",2015,1258,1337,-13
"1706",2015,1337,1258,16
"1707",2015,1258,1339,12
"1708",2015,1339,1258,3
"1709",2015,1258,1360,9
"1710",2015,1360,1258,9
"1711",2015,1362,1258,-1
"1712",2015,1258,1362,-27
"1713",2015,1365,1258,3
"1714",2015,1258,1365,-7
"1715",2015,1258,1388,-9
"1716",2015,1388,1258,14
"1717",2015,1298,1259,23
"1718",2015,1259,1298,-10
"1719",2015,1283,1260,-3
"1720",2015,1260,1283,14
"1721",2015,1320,1260,9
"1722",2015,1260,1320,-19
"1723",2015,1260,1356,4
"1724",2015,1356,1260,7
"1725",2015,1260,1455,-14
"1726",2015,1455,1260,11
"1727",2015,1279,1261,-4
"1728",2015,1261,1279,10
"1729",2015,1397,1261,-18
"1730",2015,1261,1397,-15
"1731",2015,1261,1401,-3
"1732",2015,1401,1261,6
"1733",2015,1263,1262,-3
"1734",2015,1262,1263,11
"1735",2015,1306,1262,3
"1736",2015,1262,1306,-16
"1737",2015,1312,1262,-2
"1738",2015,1262,1312,4
"1739",2015,1262,1392,-20
"1740",2015,1392,1262,15
"1741",2015,1420,1262,-12
"1742",2015,1262,1420,16
"1743",2015,1262,1436,-11
"1744",2015,1436,1262,43
"1745",2015,1263,1306,-5
"1746",2015,1306,1263,9
"1747",2015,1312,1263,4
"1748",2015,1263,1312,-10
"1749",2015,1263,1392,-43
"1750",2015,1392,1263,28
"1751",2015,1263,1420,-17
"1752",2015,1420,1263,7
"1753",2015,1263,1436,-14
"1754",2015,1436,1263,19
"1755",2015,1264,1265,22
"1756",2015,1265,1264,-13
"1757",2015,1264,1284,7
"1758",2015,1284,1264,-11
"1759",2015,1264,1310,9
"1760",2015,1310,1264,12
"1761",2015,1264,1346,4
"1762",2015,1346,1264,14
"1763",2015,1264,1351,-3
"1764",2015,1351,1264,8
"1765",2015,1264,1373,8
"1766",2015,1373,1264,-6
"1767",2015,1264,1389,5
"1768",2015,1389,1264,-7
"1769",2015,1265,1284,-7
"1770",2015,1284,1265,4
"1771",2015,1310,1265,-4
"1772",2015,1265,1310,2
"1773",2015,1346,1265,12
"1774",2015,1265,1346,-1
"1775",2015,1265,1351,-10
"1776",2015,1351,1265,10
"1777",2015,1373,1265,9
"1778",2015,1265,1373,-2
"1779",2015,1265,1389,2
"1780",2015,1389,1265,12
"1781",2015,1266,1344,9
"1782",2015,1344,1266,11
"1783",2015,1371,1266,-3
"1784",2015,1266,1371,-10
"1785",2015,1385,1266,3
"1786",2015,1266,1385,-16
"1787",2015,1437,1266,18
"1788",2015,1266,1437,-11
"1789",2015,1462,1266,4
"1790",2015,1266,1462,-20
"1791",2015,1267,1330,-21
"1792",2015,1330,1267,17
"1793",2015,1267,1443,5
"1794",2015,1443,1267,19
"1795",2015,1277,1268,-2
"1796",2015,1268,1277,16
"1797",2015,1268,1304,4
"1798",2015,1304,1268,-3
"1799",2015,1268,1336,6
"1800",2015,1336,1268,-3
"1801",2015,1268,1353,8
"1802",2015,1353,1268,-10
"1803",2015,1269,1348,4
"1804",2015,1348,1269,16
"1805",2015,1382,1269,-2
"1806",2015,1269,1382,-14
"1807",2015,1386,1269,6
"1808",2015,1269,1386,-11
"1809",2015,1270,1309,7
"1810",2015,1309,1270,10
"1811",2015,1270,1311,5
"1812",2015,1311,1270,11
"1813",2015,1322,1270,26
"1814",2015,1270,1322,-3
"1815",2015,1368,1270,-13
"1816",2015,1270,1368,5
"1817",2015,1288,1271,-25
"1818",2015,1271,1288,13
"1819",2015,1354,1271,-12
"1820",2015,1271,1354,-1
"1821",2015,1374,1272,14
"1822",2015,1272,1374,-9
"1823",2015,1409,1272,18
"1824",2015,1272,1409,-2
"1825",2015,1272,1416,20
"1826",2015,1416,1272,-10
"1827",2015,1273,1359,24
"1828",2015,1359,1273,-1
"1829",2015,1422,1273,-21
"1830",2015,1273,1422,5
"1831",2015,1273,1440,9
"1832",2015,1440,1273,-10
"1833",2015,1441,1273,8
"1834",2015,1273,1441,-4
"1835",2015,1459,1273,3
"1836",2015,1273,1459,-4
"1837",2015,1274,1439,24
"1838",2015,1439,1274,-21
"1839",2015,1296,1275,-5
"1840",2015,1275,1296,-2
"1841",2015,1275,1325,11
"1842",2015,1325,1275,30
"1843",2015,1277,1276,10
"1844",2015,1276,1277,-13
"1845",2015,1276,1321,2
"1846",2015,1321,1276,4
"1847",2015,1276,1326,7
"1848",2015,1326,1276,19
"1849",2015,1353,1276,-4
"1850",2015,1276,1353,10
"1851",2015,1277,1321,7
"1852",2015,1321,1277,-24
"1853",2015,1278,1304,18
