"","season","daynum","wteam","wscore","lteam","lscore","wloc","numot","wfgm","wfga","wfgm3","wfga3","wftm","wfta","wor","wdr","wast","wto","wstl","wblk","wpf","lfgm","lfga","lfgm3","lfga3","lftm","lfta","lor","ldr","last","lto","lstl","lblk","lpf"
"184",2015,122,1418,75,1114,69,"H",0,22,54,9,21,22,23,9,26,14,13,3,2,14,26,58,8,24,9,10,4,11,11,5,10,3,21
"185",2015,75,1419,64,1114,52,"H",0,21,47,3,15,19,30,8,27,11,12,3,3,18,15,52,3,15,19,23,7,23,9,11,4,2,22
"186",2015,94,1419,77,1114,61,"A",0,30,52,5,12,12,13,6,26,16,13,6,2,19,20,59,4,21,17,22,12,22,7,8,2,1,13
"187",2015,82,1426,75,1114,68,"A",0,22,47,11,26,20,24,1,32,12,16,1,3,14,24,65,9,29,11,15,6,27,17,5,5,1,20
"188",2015,117,1426,82,1114,73,"H",0,29,50,5,15,19,23,6,25,20,14,6,5,17,26,57,13,32,8,13,8,19,12,13,7,1,20
"189",2015,89,1115,65,1212,53,"A",0,23,55,3,15,16,24,7,16,13,9,16,3,20,15,29,4,10,19,29,6,24,9,21,5,2,21
"190",2015,117,1115,66,1212,57,"H",0,24,50,8,21,10,18,6,17,13,13,10,4,17,19,46,3,10,16,24,10,24,10,18,8,4,18
"191",2015,119,1115,64,1238,62,"H",0,24,55,8,27,8,11,8,12,15,10,9,4,13,25,52,4,13,8,12,9,23,11,16,3,3,12
"192",2015,91,1238,69,1115,45,"H",0,24,56,10,29,11,17,14,20,16,18,10,2,23,9,39,4,19,23,33,8,11,3,22,10,3,16
"193",2015,123,1115,94,1290,75,"A",0,34,58,17,29,9,13,6,25,12,20,7,2,21,28,59,6,13,13,26,8,15,12,11,5,1,14
"194",2015,61,1290,67,1115,63,"A",0,22,49,4,8,19,23,11,26,12,19,10,0,16,24,67,8,35,7,13,16,22,16,14,13,4,14
"195",2015,84,1115,105,1341,68,"H",0,31,49,12,20,31,33,7,18,21,14,7,5,16,26,59,8,16,8,17,16,17,13,20,8,3,20
"196",2015,112,1341,79,1115,58,"H",0,29,56,7,13,14,17,11,17,15,17,12,1,19,21,47,5,15,11,17,11,16,10,23,9,5,15
"197",2015,75,1380,70,1115,60,"H",0,24,48,4,14,18,30,10,23,14,11,6,6,17,19,51,8,19,14,22,11,15,8,11,5,0,20
"198",2015,103,1380,74,1115,56,"A",0,26,53,5,14,17,22,12,26,11,16,10,4,26,16,53,6,18,18,29,9,13,9,14,8,2,19
"199",2015,82,1115,66,1411,62,"H",0,21,54,2,12,22,29,7,21,11,13,5,4,29,19,46,1,13,23,39,8,26,6,14,5,4,23
"200",2015,110,1411,56,1115,50,"H",0,15,42,2,11,24,36,9,29,7,17,5,2,10,21,59,3,17,5,8,8,17,6,11,10,6,24
"201",2015,103,1116,71,1279,70,"A",0,28,59,9,20,6,10,6,20,18,11,2,7,17,25,66,5,20,15,22,16,33,15,10,5,4,14
"202",2015,75,1279,96,1116,82,"A",0,31,55,8,15,26,30,10,22,18,10,6,2,25,22,53,8,22,30,39,14,17,13,12,4,5,22
"203",2015,96,1116,61,1280,41,"H",0,24,64,5,22,8,11,6,24,14,11,15,6,17,14,45,0,10,13,20,7,33,8,23,8,3,17
"204",2015,110,1116,65,1280,61,"A",0,19,54,3,15,24,31,9,18,10,13,7,11,19,22,53,3,10,14,21,12,25,7,22,8,3,24
"205",2015,82,1116,61,1281,60,"A",0,23,63,4,16,11,18,14,19,10,3,3,3,14,23,58,7,18,7,11,10,20,11,8,0,3,13
"206",2015,107,1116,84,1281,69,"H",0,27,58,10,22,20,31,11,21,20,8,9,4,18,26,52,6,17,11,15,8,20,15,19,5,1,22
"207",2015,92,1116,75,1376,55,"H",0,28,71,2,13,17,22,15,30,14,9,7,8,21,17,61,5,24,16,24,13,26,11,20,4,6,22
"208",2015,122,1116,78,1376,74,"A",0,30,65,7,21,11,17,14,18,14,12,10,3,23,25,49,6,15,18,26,8,16,17,16,7,6,15
"209",2015,85,1116,69,1397,64,"H",0,24,51,6,19,15,22,6,22,19,18,3,6,13,24,55,5,14,11,15,8,23,10,16,9,1,19
"210",2015,71,1397,74,1116,69,"H",0,27,53,6,13,14,26,11,21,11,14,11,5,12,26,57,8,20,9,14,10,18,21,18,8,4,23
"211",2015,66,1204,73,1117,61,"A",0,25,50,11,20,12,18,7,32,11,17,4,2,16,22,57,6,19,11,16,4,15,10,10,9,3,14
"212",2015,101,1204,65,1117,60,"H",0,27,59,6,23,5,15,7,24,15,8,7,2,16,24,57,4,18,8,18,15,37,8,13,2,1,17
"213",2015,77,1209,60,1117,54,"A",0,19,53,3,10,19,25,9,26,4,8,7,1,19,14,49,7,20,19,23,8,17,8,11,3,5,20
"214",2015,89,1209,74,1117,43,"H",0,26,53,1,8,21,30,7,33,16,11,10,4,22,10,49,4,16,19,26,6,19,6,15,2,3,21
"215",2015,57,1117,63,1375,60,"A",1,23,64,5,19,12,16,12,26,9,11,7,3,14,25,64,4,20,6,12,13,27,7,16,8,6,14
"216",2015,122,1375,81,1117,76,"A",0,27,51,5,15,22,33,7,26,10,10,4,1,15,31,68,3,18,11,19,11,25,12,10,8,3,24
"217",2015,75,1117,78,1402,73,"H",1,25,55,5,18,23,31,8,28,14,14,7,1,19,22,64,8,22,21,27,12,24,12,12,9,2,22
"218",2015,117,1402,70,1117,60,"H",0,24,50,6,17,16,21,3,20,18,12,10,1,19,19,51,5,16,17,22,13,33,12,21,10,1,16
"219",2015,82,1117,64,1407,55,"A",0,23,57,7,16,11,16,5,31,14,11,5,4,15,21,67,5,26,8,11,14,33,5,10,5,4,14
"220",2015,94,1407,69,1117,64,"A",0,24,49,5,14,16,21,10,24,10,21,8,1,14,25,57,6,20,8,12,8,12,9,18,9,4,21
"221",2015,80,1418,96,1117,59,"H",0,32,58,14,22,18,26,8,28,20,15,9,6,19,22,58,3,14,12,19,8,18,5,17,4,2,22
"222",2015,124,1418,81,1117,57,"A",0,27,68,10,27,17,26,13,30,15,6,6,3,16,20,57,5,14,12,18,6,20,6,9,2,3,21
"223",2015,110,1117,70,1419,68,"H",0,29,64,6,18,6,11,12,23,13,8,4,5,9,27,65,9,23,5,6,11,23,11,11,7,4,11
"224",2015,63,1419,70,1117,61,"H",0,29,53,1,9,11,16,7,25,14,11,3,3,12,23,55,4,19,11,15,8,20,13,11,5,1,15
"225",2015,115,1117,81,1426,80,"H",0,25,58,9,20,22,28,9,23,11,18,5,1,16,29,67,9,22,13,19,10,21,10,13,9,2,24
"226",2015,68,1426,77,1117,50,"H",0,24,53,6,17,23,29,9,31,12,13,6,3,14,18,58,6,27,8,12,11,22,10,13,6,4,18
"227",2015,87,1119,71,1131,67,"H",0,26,52,3,22,16,19,4,23,15,15,4,2,20,24,60,6,25,13,22,8,28,11,15,5,1,19
"228",2015,114,1131,63,1119,57,"H",0,18,44,4,17,23,36,7,29,11,16,8,3,18,18,53,8,26,13,18,5,20,13,15,5,0,27
"229",2015,75,1137,81,1119,75,"H",0,29,57,9,15,14,25,9,23,19,10,2,4,21,27,57,5,17,16,25,5,15,11,10,3,2,23
"230",2015,104,1137,78,1119,75,"A",0,27,51,13,17,11,18,7,22,16,13,7,2,18,29,59,4,16,13,19,9,20,15,9,3,6,17
"231",2015,79,1119,65,1159,63,"H",0,23,51,8,23,11,12,5,18,12,13,6,2,14,27,53,7,19,2,7,11,22,18,13,8,2,16
"232",2015,107,1159,84,1119,69,"H",0,31,60,9,21,13,19,4,23,21,4,9,3,17,26,57,5,25,12,14,5,25,9,16,3,3,18
"233",2015,72,1119,72,1221,70,"A",1,24,62,10,23,14,20,14,23,17,14,6,5,24,21,58,4,15,24,27,11,18,10,10,11,9,20
"234",2015,100,1221,73,1119,64,"A",0,26,56,6,9,15,20,9,28,11,13,9,5,11,25,62,9,24,5,6,8,20,15,15,6,5,16
"235",2015,58,1248,92,1119,78,"A",0,33,61,10,17,16,23,12,21,16,9,8,1,14,29,65,11,24,9,12,10,19,13,11,7,5,22
"236",2015,117,1248,74,1119,64,"H",0,27,55,1,9,19,23,7,35,18,8,4,5,14,26,70,8,31,4,10,9,25,14,5,3,4,18
"237",2015,65,1250,71,1119,60,"A",0,26,57,3,11,16,23,6,31,17,15,4,4,17,21,62,9,31,9,15,10,29,12,16,7,5,19
"238",2015,93,1250,103,1119,74,"H",0,35,63,9,18,24,34,7,31,29,10,9,2,22,21,62,12,32,20,24,7,21,18,15,5,4,23
"239",2015,61,1119,77,1259,53,"A",0,27,62,9,26,14,22,13,28,17,11,6,3,21,18,48,1,10,16,27,7,17,13,17,6,2,18
"240",2015,89,1259,77,1119,71,"A",0,30,59,5,15,12,20,12,25,12,17,3,4,22,23,54,10,24,15,21,4,10,16,15,10,2,19
"241",2015,103,1120,69,1208,68,"A",0,22,49,7,17,18,25,5,22,5,11,3,2,19,23,61,4,19,18,21,11,31,9,10,3,4,21
"242",2015,124,1208,64,1120,61,"A",0,20,40,5,10,19,21,3,29,12,17,4,3,21,21,51,9,29,10,18,3,14,13,9,8,4,18
"243",2015,94,1120,81,1261,77,"A",0,26,61,9,20,20,27,12,23,13,14,10,5,21,29,66,4,17,15,23,16,29,12,15,3,8,19
"244",2015,113,1261,84,1120,61,"A",0,37,64,7,21,3,8,10,22,22,11,10,4,16,20,53,7,25,14,17,8,16,14,16,4,2,15
"245",2015,68,1120,85,1281,79,"H",0,25,52,10,19,25,37,11,19,16,9,9,3,22,27,61,10,27,15,20,15,26,12,14,4,3,27
"246",2015,120,1281,63,1120,61,"H",0,24,54,8,18,7,10,9,21,9,11,6,3,16,21,51,9,26,10,14,7,13,10,8,6,3,13
"247",2015,85,1401,71,1120,61,"A",0,28,56,6,14,9,17,9,19,13,8,4,4,27,15,44,6,21,25,35,9,14,7,10,4,6,18
"248",2015,117,1401,80,1120,55,"H",0,27,58,7,22,19,29,14,26,19,9,4,3,24,17,48,3,17,18,30,6,11,9,9,4,4,21
"249",2015,82,1122,56,1183,52,"A",0,19,50,5,14,13,25,8,21,10,11,12,3,11,21,51,7,20,3,6,7,22,11,18,5,7,20
"250",2015,101,1183,66,1122,55,"A",0,25,44,5,14,11,13,1,22,19,17,8,6,22,18,54,2,14,17,24,12,29,3,15,8,4,17
"251",2015,115,1122,64,1188,61,"H",0,20,54,3,11,21,27,12,34,12,18,4,5,15,20,55,9,24,12,18,4,18,12,12,10,3,21
"252",2015,80,1188,69,1122,65,"H",0,24,52,6,20,15,21,11,26,13,14,4,4,15,23,58,5,21,14,24,12,19,11,9,6,4,17
"253",2015,40,1252,68,1122,59,"A",0,18,46,8,27,24,30,7,24,12,16,9,2,29,16,48,5,15,22,36,12,28,10,15,7,2,22
"254",2015,48,1252,69,1122,63,"H",0,21,45,8,21,19,25,6,25,13,16,4,1,19,20,53,3,20,20,27,11,20,9,13,5,4,20
"255",2015,96,1293,82,1122,72,"A",0,25,52,5,15,27,36,7,22,9,17,8,2,21,26,67,4,18,16,31,20,38,15,16,7,5,25
"256",2015,110,1293,89,1122,54,"H",0,31,64,11,22,16,21,12,26,21,8,9,2,18,18,54,2,11,16,22,9,20,14,15,6,5,20
"257",2015,89,1369,70,1122,64,"A",0,26,46,7,16,11,16,6,21,8,17,7,6,17,22,58,6,18,14,21,15,26,11,11,5,3,16
"258",2015,117,1369,89,1122,65,"H",0,31,71,14,28,13,18,16,22,20,9,11,3,17,24,53,6,16,11,21,7,11,16,14,3,3,13
"259",2015,94,1404,76,1122,64,"A",0,26,49,8,17,16,22,9,24,16,10,9,1,17,21,54,8,24,14,23,10,16,9,11,4,7,17
"260",2015,103,1404,67,1122,61,"H",0,24,50,8,20,11,17,6,26,10,7,4,3,15,23,63,7,21,8,10,11,27,10,5,4,1,16
"261",2015,68,1123,83,1141,65,"H",0,30,54,9,18,14,19,10,25,17,11,6,3,21,22,49,8,27,13,20,4,12,10,12,7,1,19
"262",2015,110,1141,83,1123,60,"H",0,29,50,12,24,13,13,2,17,18,4,8,4,11,22,51,7,21,9,14,12,26,12,13,1,2,14
"263",2015,65,1123,60,1185,59,"A",1,21,62,7,28,11,19,14,32,11,15,4,4,23,17,61,6,25,19,28,11,24,8,8,7,10,16
"264",2015,120,1185,67,1123,60,"A",0,22,46,6,15,17,18,4,17,11,15,13,2,14,21,52,5,19,13,21,12,28,14,17,9,3,16
"265",2015,82,1245,63,1123,52,"A",0,25,49,4,14,9,16,8,18,11,10,6,5,13,20,47,4,17,8,11,8,18,9,15,5,1,12
"266",2015,107,1245,58,1123,53,"H",0,19,43,5,16,15,21,11,21,9,12,6,3,13,19,55,8,26,7,11,11,12,10,12,3,2,19
"267",2015,99,1296,75,1123,63,"H",0,26,47,8,14,15,22,5,19,13,10,9,2,10,23,48,9,30,8,10,6,16,11,14,5,3,17
"268",2015,123,1296,71,1123,67,"A",1,21,50,2,10,27,42,11,27,8,17,7,0,20,22,54,7,29,16,21,6,16,14,14,2,6,28
"269",2015,96,1405,72,1123,61,"A",0,25,47,3,10,19,24,5,27,10,13,8,4,17,22,57,6,32,11,14,6,20,8,14,7,1,21
"270",2015,117,1405,70,1123,59,"H",0,28,57,4,15,10,18,9,32,15,10,5,3,10,23,63,7,29,6,7,7,22,16,10,6,2,15
"271",2015,72,1444,95,1123,93,"H",2,33,68,11,23,18,24,7,24,13,12,5,4,21,33,70,12,32,15,23,11,31,17,13,5,3,22
"272",2015,113,1444,53,1123,48,"A",0,16,41,3,13,18,29,9,21,10,11,4,2,21,15,48,5,23,13,18,12,17,8,15,3,1,23
"273",2015,72,1124,74,1235,73,"H",0,30,70,9,23,5,7,18,21,19,9,4,4,14,26,56,10,19,11,19,7,11,20,9,6,6,13
"274",2015,114,1124,79,1235,70,"A",0,27,59,14,26,11,19,10,20,15,9,10,3,16,23,53,6,24,18,20,8,21,19,12,4,4,14
"275",2015,65,1242,56,1124,55,"A",0,24,51,5,17,3,6,7,17,19,8,6,7,17,18,53,8,15,11,14,15,27,10,9,4,5,14
"276",2015,103,1242,74,1124,64,"H",0,22,47,6,18,24,29,7,25,16,10,4,2,16,21,56,8,23,14,18,11,23,13,12,6,2,22
"277",2015,110,1124,69,1243,42,"H",0,27,55,8,16,7,17,15,21,24,10,14,6,14,18,47,1,16,5,12,7,8,12,15,7,2,20
"278",2015,75,1243,63,1124,61,"H",0,23,46,4,11,13,18,6,18,17,14,8,1,15,21,55,8,23,11,14,11,22,12,15,8,3,16
"279",2015,82,1124,69,1328,58,"H",0,26,52,9,19,8,8,9,23,15,15,7,4,10,24,62,6,24,4,7,10,16,18,12,8,4,11
"280",2015,61,1328,73,1124,63,"H",0,22,54,8,22,21,25,10,28,13,9,5,2,16,22,59,7,21,12,18,12,20,11,10,6,1,18
"281",2015,85,1329,64,1124,53,"H",0,24,54,9,18,7,9,8,25,16,12,9,8,13,19,55,6,20,9,15,11,22,8,13,9,5,15
"282",2015,98,1329,74,1124,65,"A",0,25,54,9,24,15,20,6,18,21,7,6,4,19,23,50,3,15,16,24,10,27,15,16,5,4,19
"283",2015,68,1124,66,1395,59,"A",1,17,57,1,12,31,46,20,27,5,11,8,3,24,21,56,2,13,15,28,13,18,11,11,5,5,29
"284",2015,93,1124,77,1395,57,"H",0,26,53,6,12,19,24,12,28,19,13,9,3,19,20,56,3,11,14,25,14,17,14,12,7,4,20
"285",2015,89,1124,83,1400,60,"H",0,30,62,12,22,11,20,15,24,24,9,6,1,10,27,70,5,26,1,3,16,22,21,10,5,7,18
"286",2015,119,1400,61,1124,59,"H",1,22,54,8,23,9,12,10,18,12,9,2,11,15,21,63,7,19,10,16,18,29,6,11,9,2,12
"287",2015,106,1124,54,1403,49,"A",0,18,47,8,24,10,13,8,21,7,16,6,2,13,17,48,5,24,10,16,10,16,9,10,10,7,13
"288",2015,123,1124,77,1403,74,"H",0,25,44,9,20,18,24,7,18,17,12,8,1,17,28,53,10,19,8,19,12,18,22,11,4,2,17
"289",2015,96,1124,87,1452,69,"A",0,28,51,6,15,25,35,11,30,12,19,11,7,21,24,66,6,23,15,25,16,21,15,16,11,1,24
"290",2015,117,1124,78,1452,66,"H",0,24,47,8,15,22,33,10,18,18,8,10,6,15,25,62,8,24,8,12,17,25,21,13,7,3,24
"291",2015,108,1125,66,1184,61,"H",0,20,50,11,31,15,18,12,25,12,19,8,0,15,24,54,6,27,7,9,4,7,11,11,11,4,17
"292",2015,94,1184,81,1125,69,"H",0,28,49,12,23,13,18,4,15,19,8,10,2,19,25,47,10,26,9,14,6,21,19,18,6,0,20
"293",2015,87,1125,103,1240,82,"H",0,32,60,17,24,22,33,12,28,17,12,4,5,13,32,67,8,25,10,11,4,13,15,9,8,7,29
"294",2015,100,1240,72,1125,70,"H",0,28,60,4,11,12,18,13,17,18,13,11,7,14,30,55,5,17,5,9,8,18,18,16,8,2,16
"295",2015,14,1125,87,1252,62,"A",0,33,57,16,33,5,7,7,33,23,20,8,6,14,23,69,9,33,7,10,14,24,11,13,6,1,11
"296",2015,21,1125,82,1252,77,"H",0,27,48,11,22,17,34,7,25,15,16,10,2,24,26,59,9,23,16,23,9,22,14,15,3,0,29
"297",2015,103,1125,58,1287,57,"H",0,18,45,4,13,18,25,3,27,12,10,2,4,16,22,64,4,19,9,12,15,37,10,9,5,3,24
"298",2015,96,1287,73,1125,71,"H",0,27,50,6,16,13,18,3,21,17,11,5,1,20,25,47,5,15,16,27,6,20,11,10,6,2,17
"299",2015,83,1125,63,1398,55,"A",0,17,41,9,26,20,31,8,24,11,16,5,4,22,15,45,4,17,21,27,8,17,4,15,11,4,31
"300",2015,117,1125,88,1398,62,"H",0,33,61,15,32,7,10,9,28,28,13,3,0,16,24,57,6,19,8,13,5,17,17,12,6,3,19
"301",2015,89,1125,71,1399,53,"H",0,27,54,11,26,6,7,7,23,16,16,10,2,15,21,58,6,17,5,9,12,20,9,17,5,3,14
"302",2015,110,1125,88,1399,82,"A",0,32,49,10,21,14,24,7,22,13,12,3,0,15,31,63,8,24,12,16,12,22,17,9,7,0,22
"303",2015,11,1460,73,1125,70,"H",0,24,60,5,23,20,32,13,17,10,14,6,4,23,24,51,3,15,19,26,9,22,5,21,7,2,24
"304",2015,38,1460,79,1125,71,"A",0,30,54,10,15,9,12,6,21,15,13,3,3,21,22,50,10,27,17,22,8,20,13,13,7,2,15
"305",2015,89,1126,61,1197,44,"A",0,22,50,7,18,10,12,11,20,12,11,9,5,14,15,44,4,13,10,15,8,12,5,15,8,4,13
"306",2015,110,1126,64,1197,57,"H",0,20,53,6,27,18,26,13,24,10,12,5,4,15,22,54,6,16,7,9,8,20,12,13,6,3,20
"307",2015,105,1126,78,1299,56,"H",0,24,49,9,21,21,24,10,24,13,16,8,4,26,18,46,3,17,17,23,7,11,10,16,3,4,20
"308",2015,119,1299,67,1126,50,"H",0,24,53,9,22,10,12,13,15,13,8,5,5,14,15,42,9,25,11,15,8,10,12,13,3,0,15
"309",2015,103,1300,65,1126,51,"A",0,25,47,6,18,9,13,7,20,13,12,2,6,21,15,47,4,21,17,27,15,21,2,11,5,2,19
"310",2015,117,1300,72,1126,49,"H",0,26,45,8,20,12,19,9,17,17,7,6,0,17,17,47,1,11,14,16,12,12,3,12,5,1,16
"311",2015,122,1126,72,1354,62,"H",0,27,46,8,19,10,14,4,17,13,11,8,1,15,24,47,5,16,9,14,7,20,10,15,8,0,15
"312",2015,35,1354,71,1126,66,"H",0,22,52,6,13,21,34,11,23,10,14,6,6,21,21,54,6,18,18,25,11,24,11,15,7,4,24
"313",2015,65,1216,69,1127,59,"H",0,23,50,9,26,14,21,8,17,10,12,6,1,15,24,44,3,13,8,18,6,16,11,16,7,2,24
"314",2015,92,1216,62,1127,61,"A",0,21,49,12,26,8,15,7,20,17,11,9,2,20,19,45,8,22,15,22,8,23,8,14,6,3,17
"315",2015,89,1127,76,1262,69,"H",0,24,40,7,13,21,32,5,24,13,13,5,0,16,25,56,10,21,9,15,8,20,12,11,9,1,24
"316",2015,60,1262,50,1127,40,"H",0,19,43,5,22,7,8,3,25,9,23,9,0,16,14,42,2,17,10,14,3,21,7,23,13,0,16
"317",2015,68,1127,65,1263,46,"H",0,24,58,4,15,13,23,13,23,7,8,13,1,13,18,44,5,20,5,12,5,13,11,16,6,1,19
"318",2015,96,1263,67,1127,64,"H",0,23,48,5,17,16,17,5,22,15,11,3,2,20,21,48,6,20,16,22,6,17,14,11,7,1,14
"319",2015,75,1306,73,1127,66,"A",1,25,48,6,12,17,25,6,37,14,22,2,1,24,22,57,4,19,18,31,6,20,7,10,11,4,24
"320",2015,103,1306,66,1127,48,"H",0,22,54,7,16,15,19,12,31,7,13,3,1,22,15,54,3,12,15,24,11,14,3,9,7,1,19
"321",2015,86,1127,68,1420,56,"A",0,24,52,3,8,17,28,9,25,12,8,8,4,17,19,50,10,32,8,12,7,22,10,18,2,3,20
"322",2015,117,1127,76,1420,69,"H",0,23,54,8,20,22,32,11,22,9,13,8,5,21,22,45,9,13,16,25,5,17,15,16,6,2,20
"323",2015,107,1127,57,1436,55,"H",0,20,46,2,9,15,27,7,15,5,4,2,4,14,21,44,6,12,7,8,5,21,12,11,2,7,26
"324",2015,77,1436,64,1127,44,"H",0,20,52,3,13,21,23,12,24,9,9,7,9,13,16,47,3,11,9,13,4,10,6,11,6,3,20
"325",2015,85,1129,82,1161,78,"H",0,28,62,12,22,14,16,9,17,13,7,7,3,16,27,59,12,25,12,17,14,27,11,14,2,4,19
"326",2015,58,1161,71,1129,65,"H",0,23,49,6,16,19,24,4,22,10,8,5,3,15,24,55,6,20,11,17,8,25,8,9,4,3,23
"327",2015,124,1129,71,1201,52,"H",0,23,49,9,27,16,26,10,18,12,12,7,1,21,16,46,4,8,16,22,7,13,6,14,4,1,22
"328",2015,103,1201,70,1129,64,"H",0,22,44,9,21,17,21,6,19,11,10,9,1,17,22,46,8,17,12,16,5,15,9,12,9,1,19
"329",2015,76,1129,69,1307,59,"A",0,22,49,11,26,14,19,7,21,12,10,5,3,15,25,55,2,14,7,13,9,21,14,10,6,5,14
"330",2015,113,1129,76,1307,65,"H",0,26,55,15,34,9,12,7,20,13,5,7,4,15,25,45,6,12,9,14,3,19,9,11,0,3,16
"331",2015,97,1129,61,1361,46,"H",0,18,44,10,24,15,19,6,21,9,6,7,1,14,20,56,2,19,4,8,14,28,6,13,4,3,17
"332",2015,117,1129,56,1361,46,"A",0,18,52,4,14,16,20,9,29,7,10,5,3,13,18,55,3,14,7,11,5,17,5,7,6,6,15
"333",2015,79,1129,86,1363,36,"H",0,34,65,11,25,7,14,10,29,16,8,9,2,18,11,44,3,19,11,16,3,14,3,19,2,3,12
"334",2015,121,1129,68,1363,51,"A",0,24,58,9,28,11,17,10,26,18,12,7,1,16,17,55,4,23,13,17,10,22,8,11,7,3,13
"335",2015,71,1129,82,1424,73,"H",1,30,68,5,15,17,19,10,27,11,8,8,0,14,27,62,11,29,8,11,8,19,11,15,6,5,19
"336",2015,107,1129,53,1424,48,"A",0,22,58,1,18,8,12,9,32,8,14,7,6,17,18,60,2,18,10,15,7,22,9,11,10,7,15
"337",2015,92,1129,68,1429,63,"A",0,25,54,11,25,7,13,10,23,10,8,6,4,15,25,52,6,19,7,12,4,18,18,8,4,5,17
"338",2015,61,1429,62,1129,61,"A",0,24,54,8,15,6,9,3,20,17,11,5,4,12,22,54,10,23,7,11,7,27,11,14,7,4,13
"339",2015,68,1274,60,1130,56,"H",0,23,51,5,22,9,14,3,28,11,4,5,5,12,21,52,9,22,5,10,5,30,11,6,2,3,17
"340",2015,105,1274,89,1130,86,"A",2,24,57,11,24,30,37,7,28,14,11,5,5,23,30,66,8,24,18,24,7,24,19,10,5,4,27
"341",2015,93,1323,71,1130,63,"H",0,25,50,10,21,11,19,6,23,16,9,6,2,7,25,57,10,26,3,6,7,25,13,13,7,3,14
"342",2015,110,1323,87,1130,70,"A",0,35,53,7,13,10,12,8,20,19,9,5,2,11,28,57,7,20,7,9,7,10,15,9,5,2,13
"343",2015,64,1338,61,1130,60,"A",1,23,60,1,8,14,18,13,22,15,12,4,3,13,23,58,6,16,8,9,9,18,12,15,1,2,16
"344",2015,113,1338,71,1130,65,"H",0,22,47,3,10,24,34,7,20,15,8,4,1,19,20,42,8,22,17,24,4,21,12,14,2,1,25
"345",2015,78,1393,69,1130,61,"H",0,22,50,4,11,21,31,8,26,16,8,4,5,17,16,51,10,29,19,27,8,21,15,9,3,3,24
"346",2015,100,1393,70,1130,56,"A",0,26,53,9,23,9,11,9,21,12,13,9,6,10,21,49,6,18,8,8,3,11,15,13,9,1,11
"347",2015,82,1137,92,1131,77,"A",0,32,57,13,20,15,16,7,19,19,6,5,2,22,24,57,4,15,25,30,11,20,9,8,2,0,15
"348",2015,111,1137,78,1131,69,"H",0,24,52,7,16,23,32,5,23,13,9,3,1,25,21,45,8,18,19,31,1,19,11,10,5,2,22
"349",2015,72,1159,62,1131,53,"H",0,22,46,9,23,9,14,7,23,14,10,7,6,13,19,51,5,18,10,12,5,18,6,8,6,1,15
"350",2015,100,1159,76,1131,69,"A",0,27,53,9,23,13,20,4,21,16,6,8,1,19,22,46,7,21,18,25,5,23,15,12,4,1,19
"351",2015,58,1131,75,1221,72,"A",1,28,46,6,15,13,19,5,32,16,20,2,6,14,31,84,6,30,4,5,16,23,20,2,12,2,19
"352",2015,117,1221,77,1131,70,"A",0,27,55,13,20,10,14,7,17,13,7,10,0,19,24,44,7,18,15,20,6,21,15,17,4,1,18
"353",2015,61,1131,75,1250,56,"H",0,22,54,14,25,17,20,8,24,19,13,9,3,16,19,55,5,14,13,19,10,25,11,16,7,1,14
"354",2015,89,1250,89,1131,86,"H",0,29,53,8,14,23,32,6,22,24,11,2,1,18,31,63,7,25,17,22,8,19,15,6,6,1,23
"355",2015,103,1131,73,1259,60,"H",0,21,45,8,19,23,32,9,31,15,17,8,0,17,21,58,6,21,12,18,7,17,12,12,6,2,24
"356",2015,76,1259,91,1131,86,"H",1,30,64,7,20,24,32,10,24,14,9,7,4,27,26,54,12,27,22,41,9,24,15,13,5,3,24
"357",2015,65,1131,70,1298,64,"A",0,18,38,11,20,23,29,5,23,15,11,5,2,16,24,58,9,20,7,13,11,24,20,9,6,2,19
"358",2015,93,1131,62,1298,59,"H",0,22,44,7,19,11,17,5,22,15,13,3,3,15,21,51,7,19,10,13,7,17,15,11,7,4,14
"359",2015,110,1138,68,1132,56,"A",0,20,56,9,17,19,23,13,25,10,7,5,2,15,20,50,4,20,12,18,6,15,8,9,2,6,19
"360",2015,123,1138,77,1132,75,"H",0,25,59,11,24,16,28,11,26,17,14,9,4,20,26,61,7,15,16,23,13,29,14,13,10,2,22
"361",2015,65,1132,66,1245,64,"A",0,24,56,8,15,10,11,8,16,14,10,8,3,16,24,54,6,21,10,15,12,24,11,14,4,5,16
"362",2015,120,1245,81,1132,80,"A",0,28,52,13,21,12,15,6,22,11,9,2,2,16,30,62,8,20,12,18,11,22,10,7,5,5,16
"363",2015,117,1132,62,1275,57,"A",0,20,48,3,17,19,23,6,18,7,9,7,2,16,23,48,3,15,8,11,5,20,9,17,5,1,22
"364",2015,107,1275,67,1132,56,"A",0,22,52,3,9,20,21,9,23,7,11,9,2,19,18,50,6,26,14,20,10,22,7,12,6,5,15
"365",2015,85,1132,56,1296,46,"H",0,21,49,7,18,7,13,8,20,10,11,6,4,11,17,47,2,12,10,14,7,18,6,13,7,2,18
"366",2015,96,1132,69,1296,65,"A",0,24,49,7,24,14,19,8,21,13,14,8,6,20,21,56,7,17,16,21,11,25,10,12,6,4,20
"367",2015,68,1132,69,1325,54,"H",0,26,59,8,21,9,11,10,30,18,8,5,6,13,19,57,8,22,8,11,8,20,13,10,5,4,13
