"","result.alien","diff.score.at.home"
"1784","1",-10
"1785","1",3
"1786","0",-16
"1787","1",18
"1788","0",-11
"1789","1",4
"1790","0",-20
"1791","0",-21
"1792","1",17
"1793","0",5
"1794","0",19
"1795","0",-2
"1796","1",16
"1797","1",4
"1798","0",-3
"1799","1",6
"1800","0",-3
"1801","1",8
"1802","0",-10
"1803","0",4
"1804","0",16
"1805","1",-2
"1806","1",-14
"1807","1",6
"1808","0",-11
"1809","0",7
"1810","0",10
"1811","0",5
"1812","0",11
"1813","1",26
"1814","0",-3
"1815","0",-13
"1816","1",5
"1817","0",-25
"1818","1",13
"1819","1",-12
"1820","1",-1
"1821","1",14
"1822","0",-9
"1823","1",18
"1824","0",-2
"1825","1",20
"1826","0",-10
"1827","1",24
"1828","0",-1
"1829","0",-21
"1830","1",5
"1831","1",9
"1832","0",-10
"1833","1",8
"1834","0",-4
"1835","1",3
"1836","0",-4
"1837","1",24
"1838","0",-21
"1839","1",-5
"1840","1",-2
"1841","0",11
"1842","0",30
"1843","1",10
"1844","0",-13
"1845","0",2
"1846","0",4
"1847","0",7
"1848","0",19
"1849","0",-4
"1850","1",10
"1851","1",7
"1852","0",-24
"1853","0",18
"1854","0",3
"1855","1",5
"1856","0",-3
"1857","0",4
"1858","0",4
"1859","1",10
"1860","0",-13
"1861","1",6
"1862","0",-6
"1863","0",-3
"1864","1",9
"1865","1",-5
"1866","1",-14
"1867","0",3
"1868","0",10
"1869","1",12
"1870","0",-22
"1871","1",18
"1872","0",-14
"1873","0",20
"1874","0",18
"1875","0",25
"1876","0",2
"1877","0",-7
"1878","1",19
"1879","1",14
"1880","0",-11
"1881","0",7
"1882","0",19
"1883","0",-3
"1884","1",6
"1885","0",-23
"1886","1",43
"1887","0",-16
"1888","1",11
"1889","0",-4
"1890","1",20
"1891","1",-1
"1892","1",-3
"1893","0",-19
"1894","1",6
"1895","1",-5
"1896","1",-1
"1897","1",15
"1898","0",-16
"1899","1",18
"1900","0",-2
"1901","1",11
"1902","0",-4
"1903","0",7
"1904","0",2
"1905","1",-3
"1906","1",-8
"1907","1",-2
"1908","1",-7
"1909","1",3
"1910","0",-3
"1911","1",9
"1912","0",-10
"1913","1",15
"1914","0",-16
"1915","0",-4
"1916","1",13
"1917","0",3
"1918","0",20
"1919","0",-7
"1920","1",10
"1921","1",24
"1922","0",-12
"1923","0",-1
"1924","1",10
"1925","1",25
"1926","0",-4
"1927","1",-6
"1928","1",-7
"1929","0",10
"1930","0",6
"1931","0",10
"1932","0",2
"1933","0",-1
"1934","1",10
"1935","0",-5
"1936","1",5
"1937","1",10
"1938","0",-2
"1939","1",3
"1940","0",-6
"1941","0",-10
"1942","1",1
"1943","0",2
"1944","0",5
"1945","0",5
"1946","0",16
"1947","0",-4
"1948","1",10
"1949","0",-3
"1950","1",7
"1951","0",6
"1952","0",16
"1953","0",3
"1954","0",10
"1955","0",24
"1956","0",4
"1957","1",13
"1958","0",-2
"1959","1",-2
"1960","1",-11
"1961","0",2
"1962","0",4
"1963","0",-8
"1964","1",19
"1965","0",-1
"1966","1",19
"1967","0",25
"1968","0",10
"1969","0",-14
"1970","1",11
"1971","1",21
"1972","0",-3
"1973","0",-17
"1974","1",11
"1975","1",18
"1976","0",-13
"1977","1",-12
"1978","1",-2
"1979","1",10
"1980","0",-4
"1981","0",13
"1982","0",4
"1983","1",16
"1984","0",-3
"1985","0",-19
"1986","1",22
"1987","1",-9
"1988","1",-1
"1989","0",19
"1990","0",2
"1991","1",15
"1992","0",-10
"1993","0",-2
"1994","1",24
"1995","0",-3
"1996","1",11
"1997","0",-16
"1998","1",13
"1999","1",8
"2000","0",-6
"2001","0",15
"2002","0",10
"2003","0",-3
"2004","1",34
"2005","0",5
"2006","0",15
"2007","1",15
"2008","0",-2
"2009","1",14
"2010","0",-17
"2011","1",-2
"2012","1",-8
"2013","1",-6
"2014","1",-3
"2015","0",3
"2016","0",1
"2017","0",26
"2018","0",6
"2019","1",5
"2020","0",-21
"2021","1",25
"2022","0",-13
"2023","0",7
"2024","0",1
"2025","1",12
"2026","0",-10
"2027","0",-3
"2028","1",10
"2029","0",-1
"2030","1",6
"2031","0",-4
"2032","1",2
"2033","0",5
"2034","0",22
"2035","1",-4
"2036","1",-9
"2037","1",-2
"2038","1",-12
"2039","1",29
"2040","0",-22
"2041","1",-6
"2042","1",-6
"2043","1",25
"2044","0",-10
"2045","0",-7
"2046","1",10
"2047","1",-4
"2048","1",-6
"2049","0",-2
"2050","1",3
"2051","1",11
"2052","0",-13
"2053","0",-3
"2054","1",10
"2055","0",-10
"2056","1",1
"2057","0",-14
"2058","1",23
"2059","0",-3
"2060","1",7
"2061","0",-7
"2062","1",5
"2063","0",11
"2064","0",16
"2065","0",-13
"2066","1",7
"2067","1",3
"2068","0",-21
"2069","1",-7
"2070","1",-9
"2071","1",16
"2072","0",-7
"2073","0",16
"2074","0",14
"2075","0",-23
"2076","1",15
"2077","0",-15
"2078","1",13
"2079","0",-11
"2080","1",26
"2081","0",14
"2082","0",6
"2083","0",3
"2084","0",20
"2085","0",13
"2086","0",17
"2087","1",8
"2088","0",-9
"2089","0",-16
"2090","1",11
"2091","0",11
"2092","0",8
"2093","1",20
"2094","0",-10
"2095","0",4
"2096","0",2
"2097","1",17
"2098","0",-8
"2099","0",-12
"2100","1",7
"2101","0",-21
"2102","1",2
"2103","1",45
"2104","0",-4
"2105","0",19
"2106","0",21
"2107","0",12
"2108","0",15
"2109","1",11
"2110","0",-2
"2111","0",20
"2112","0",1
"2113","0",-10
"2114","1",9
"2115","1",10
"2116","0",-9
"2117","0",23
"2118","0",7
"2119","0",-4
"2120","1",29
"2121","1",-1
"2122","1",-13
"2123","0",-9
"2124","1",10
"2125","1",12
"2126","0",-3
"2127","0",18
"2128","0",9
"2129","1",8
"2130","0",-5
"2131","0",4
"2132","0",8
"2133","0",23
"2134","0",9
"2135","0",11
"2136","0",16
"2137","0",4
"2138","0",13
"2139","0",14
"2140","0",13
"2141","0",-15
"2142","1",5
"2143","1",10
"2144","0",-7
"2145","0",2
"2146","0",3
"2147","0",2
"2148","0",20
"2149","0",-6
"2150","1",10
"2151","1",-7
"2152","1",-17
"2153","0",-7
"2154","1",15
"2155","1",4
"2156","0",-21
"2157","0",-27
"2158","1",5
"2159","0",28
"2160","0",4
"2161","1",17
"2162","0",-8
"2163","0",4
"2164","0",17
"2165","1",-12
"2166","1",-22
"2167","1",12
"2168","0",-2
"2169","0",9
"2170","0",3
"2171","1",-5
"2172","1",-9
"2173","1",6
"2174","0",-4
"2175","1",-3
"2176","1",-12
"2177","1",-12
"2178","1",-12
"2179","1",17
"2180","0",-20
"2181","0",-10
"2182","1",17
"2183","1",3
"2184","0",-13
"2185","1",12
"2186","0",-4
"2187","1",-3
"2188","1",-4
"2189","1",13
"2190","0",-6
"2191","0",-1
"2192","1",27
"2193","0",-8
"2194","1",21
"2195","1",7
"2196","0",-13
"2197","0",-13
"2198","1",9
"2199","0",-6
"2200","1",28
"2201","0",3
"2202","0",9
"2203","0",-10
"2204","1",7
"2205","0",-3
"2206","1",11
"2207","0",10
"2208","0",21
"2209","1",-8
"2210","1",-6
"2211","1",-7
"2212","1",-2
"2213","0",-8
"2214","1",7
"2215","0",10
"2216","0",1
"2217","0",-12
"2218","1",13
"2219","1",15
"2220","0",-2
"2221","0",-9
"2222","1",3
"2223","1",19
"2224","0",-15
"2225","0",-9
"2226","1",4
"2227","0",12
"2228","0",7
"2229","1",13
"2230","0",-9
"2231","0",20
"2232","0",4
"2233","0",1
"2234","0",7
"2235","1",-3
"2236","1",-11
"2237","0",14
"2238","0",16
"2239","1",31
"2240","0",-2
"2241","0",-17
"2242","1",7
"2243","1",12
"2244","0",-22
"2245","0",-2
"2246","1",9
"2247","0",-9
"2248","1",1
"2249","0",11
"2250","0",11
"2251","0",-11
"2252","1",9
"2253","0",8
"2254","0",2
"2255","0",11
"2256","0",14
"2257","1",-11
"2258","1",-22
"2259","1",6
"2260","0",-4
"2261","0",-3
"2262","1",10
"2263","0",-1
"2264","1",8
"2265","0",5
"2266","0",3
"2267","1",12
"2268","0",-7
"2269","1",6
"2270","0",-2
"2271","0",-8
"2272","1",26
"2273","0",7
"2274","0",6
"2275","1",13
"2276","0",-31
"2277","1",34
"2278","0",-13
"2279","1",28
"2280","0",-22
"2281","0",-5
"2282","1",17
"2283","0",14
"2284","0",6
"2285","0",3
"2286","0",22
"2287","0",8
"2288","0",2
"2289","0",1
"2290","0",13
"2291","0",1
"2292","0",21
"2293","1",24
"2294","0",-19
"2295","0",18
"2296","0",19
"2297","0",22
"2298","0",17
"2299","0",23
"2300","0",11
"2301","0",20
"2302","0",18
"2303","0",11
"2304","0",13
"2305","0",5
"2306","0",26
"2307","0",8
"2308","0",11
"2309","0",10
"2310","0",8
"2311","0",-14
"2312","1",8
"2313","1",34
"2314","0",-11
"2315","0",-5
"2316","1",9
"2317","0",-11
"2318","1",5
"2319","0",-9
"2320","1",19
"2321","1",11
"2322","0",-20
"2323","0",-4
"2324","1",3
"2325","0",-7
"2326","1",4
"2327","1",6
"2328","0",-18
"2329","0",6
"2330","0",12
"2331","1",-11
"2332","1",-4
"2333","0",-10
"2334","1",14
"2335","1",25
"2336","0",-13
"2337","1",5
"2338","0",-4
"2339","0",-17
"2340","1",7
"2341","0",29
"2342","0",11
"2343","0",-7
"2344","1",10
"2345","0",4
"2346","0",20
"2347","0",3
"2348","0",34
"2349","0",-1
"2350","1",10
"2351","1",10
"2352","0",-9
"2353","1",9
"2354","0",-10
"2355","0",-15
"2356","1",17
"2357","0",17
"2358","0",5
"2359","0",-18
"2360","1",37
"2361","0",-8
"2362","1",1
"2363","0",-2
"2364","1",20
"2365","1",5
"2366","0",-2
"2367","0",-2
"2368","1",8
"2369","1",8
"2370","0",-10
"2371","0",15
"2372","0",1
"2373","1",10
"2374","0",-12
"2375","0",-2
"2376","1",2
"2377","0",-18
"2378","1",23
"2379","0",-20
"2380","1",17
"2381","0",-11
"2382","1",1
"2383","0",-8
"2384","1",18
"2385","0",-7
"2386","1",16
"2387","1",6
"2388","0",-24
"2389","1",-3
"2390","1",-8
"2391","0",8
"2392","0",19
"2393","0",-9
"2394","1",15
"2395","0",27
"2396","0",7
"2397","0",-11
"2398","1",6
"2399","0",-9
"2400","1",22
"2401","0",-3
"2402","1",3
"2403","1",11
"2404","0",-9
"2405","0",-11
"2406","1",19
"2407","1",-10
"2408","1",-3
"2409","1",4
"2410","0",-4
"2411","0",-13
"2412","1",15
"2413","1",27
"2414","0",-4
"2415","1",9
"2416","0",-3
"2417","1",5
"2418","0",-1
"2419","0",-7
"2420","1",21
"2421","1",3
"2422","0",-14
"2423","1",-1
"2424","1",-25
"2425","0",-18
"2426","1",23
"2427","0",-19
"2428","1",19
"2429","0",-13
"2430","1",2
"2431","0",14
"2432","0",7
"2433","0",-17
"2434","1",11
"2435","0",10
"2436","0",32
"2437","0",-2
"2438","1",12
"2439","1",-11
"2440","1",-15
"2441","1",-3
"2442","1",-4
"2443","0",-15
"2444","1",21
"2445","1",12
"2446","0",-29
"2447","1",10
"2448","0",-5
"2449","0",-16
"2450","1",15
"2451","1",4
"2452","0",-3
"2453","0",2
"2454","0",18
"2455","0",12
"2456","0",5
"2457","1",24
"2458","0",-28
"2459","0",-18
"2460","1",7
"2461","0",21
"2462","0",9
"2463","1",22
"2464","0",-8
"2465","0",12
"2466","0",23
"2467","1",25
"2468","0",-7
"2469","0",-10
"2470","1",7
"2471","1",15
"2472","0",-15
"2473","1",13
"2474","0",-12
"2475","0",-3
"2476","1",12
"2477","1",1
"2478","0",-36
"2479","1",-2
"2480","1",-15
"2481","1",5
"2482","0",-3
"2483","1",19
"2484","0",-20
"2485","1",-3
"2486","1",-3
"2487","0",-16
"2488","1",11
"2489","1",24
"2490","0",-13
"2491","1",15
"2492","0",-1
"2493","1",26
"2494","0",-3
"2495","1",15
"2496","0",-8
"2497","1",-9
"2498","1",-5
"2499","1",12
"2500","0",-3
"2501","0",3
"2502","0",11
"2503","1",6
"2504","0",-12
"2505","1",6
"2506","0",-17
"2507","1",13
"2508","0",-19
"2509","0",-7
"2510","1",8
"2511","1",15
"2512","0",-3
"2513","1",-7
"2514","1",-26
"2515","1",-2
"2516","1",-7
"2517","0",-4
"2518","1",27
"2519","0",-2
"2520","1",10
"2521","0",12
"2522","0",6
"2523","0",-10
"2524","1",4
"2525","0",4
"2526","0",3
"2527","0",7
"2528","0",4
"2529","1",-3
"2530","1",-16
"2531","0",25
"2532","0",7
"2533","0",16
"2534","0",19
"2535","0",-6
"2536","1",9
"2537","0",3
"2538","0",12
"2539","0",7
"2540","0",21
"2541","0",3
"2542","0",9
"2543","1",6
"2544","0",-8
"2545","0",-8
"2546","1",3
"2547","0",-12
"2548","1",17
"2549","0",-7
"2550","1",13
"2551","1",9
"2552","0",-9
"2553","1",12
"2554","0",-7
"2555","1",14
"2556","0",-8
"2557","0",1
"2558","0",21
"2559","0",-4
"2560","1",6
"2561","0",13
"2562","0",5
"2563","0",-17
"2564","1",2
"2565","0",4
"2566","0",2
"2567","1",31
"2568","0",-5
"2569","1",13
"2570","0",-3
"2571","1",13
"2572","0",-23
"2573","0",6
"2574","0",20
"2575","1",6
"2576","0",-9
"2577","0",25
"2578","0",13
"2579","0",17
"2580","0",4
"2581","0",-7
"2582","1",11
"2583","0",18
"2584","0",4
"2585","1",6
"2586","0",-11
"2587","0",-26
"2588","1",3
"2589","0",8
"2590","0",15
"2591","0",13
"2592","0",10
"2593","1",12
"2594","0",-4
"2595","0",2
"2596","0",3
"2597","1",8
"2598","0",-13
"2599","1",17
"2600","0",-8
"2601","0",-10
"2602","1",4
"2603","1",-10
"2604","1",-5
"2605","0",5
"2606","0",12
"2607","0",-2
"2608","1",20
"2609","0",14
"2610","0",4
"2611","1",22
"2612","0",-9
"2613","0",-10
"2614","1",19
"2615","0",-13
"2616","1",9
"2617","1",9
"2618","0",-7
"2619","1",6
"2620","0",-6
"2621","0",-6
"2622","1",5
"2623","1",9
"2624","0",-13
"2625","0",23
"2626","0",3
"2627","0",28
"2628","0",2
"2629","1",12
"2630","0",-27
"2631","0",2
"2632","0",7
"2633","1",22
"2634","0",-5
"2635","0",-3
"2636","1",13
"2637","1",9
"2638","0",-4
"2639","0",-11
"2640","1",18
"2641","0",21
"2642","0",9
"2643","0",2
"2644","0",7
"2645","0",4
"2646","0",2
"2647","0",12
"2648","0",6
"2649","0",4
"2650","0",23
"2651","0",7
"2652","0",28
"2653","1",26
"2654","0",-11
"2655","1",5
"2656","0",-4
"2657","0",-4
"2658","1",5
"2659","1",-7
"2660","1",-13
"2661","0",11
"2662","0",6
"2663","1",16
"2664","0",-1
"2665","1",-2
"2666","1",-4
"2667","1",-4
"2668","1",-1
"2669","1",2
"2670","0",-9
"2671","1",1
"2672","0",-7
"2673","0",-5
"2674","1",15
"2675","0",15
"2676","0",9
"2677","1",-6
"2678","1",-4
"2679","1",1
"2680","0",-10
"2681","0",12
"2682","0",5
"2683","1",2
"2684","0",-4
"2685","0",11
"2686","0",14
"2687","0",-4
"2688","1",1
"2689","1",1
"2690","0",-3
"2691","1",12
"2692","0",-24
"2693","0",-5
"2694","1",5
"2695","1",-10
"2696","1",-14
"2697","1",18
"2698","0",-1
"2699","0",6
"2700","0",7
"2701","0",-16
"2702","1",23
"2703","0",14
"2704","0",5
"2705","0",-3
"2706","1",8
"2707","0",-3
"2708","1",3
"2709","0",-19
"2710","1",3
"2711","0",-3
"2712","1",19
"2713","1",9
"2714","0",-6
"2715","1",-5
"2716","1",-22
"2717","0",-7
"2718","1",5
"2719","0",10
"2720","0",8
"2721","0",-5
"2722","1",16
"2723","1",11
"2724","0",-28
"2725","0",5
"2726","0",3
"2727","1",4
"2728","0",-15
"2729","0",-6
"2730","1",5
"2731","1",22
"2732","0",-8
"2733","0",6
"2734","0",3
"2735","1",13
"2736","0",-3
"2737","0",3
"2738","0",21
"2739","0",3
"2740","0",6
"2741","0",-11
"2742","1",14
"2743","0",-2
"2744","1",14
"2745","0",20
"2746","0",12
"2747","0",-7
"2748","1",11
"2749","1",9
"2750","0",-7
"2751","0",13
"2752","0",15
"2753","1",10
"2754","0",-17
"2755","1",14
"2756","0",-2
"2757","0",-2
"2758","1",16
"2759","0",-6
"2760","1",6
"2761","1",26
"2762","0",-33
"2763","0",-14
"2764","1",5
"2765","0",10
"2766","0",10
"2767","1",-13
"2768","1",-2
"2769","0",3
"2770","0",11
"2771","0",1
"2772","0",12
"2773","1",11
"2774","0",-23
"2775","0",-4
"2776","1",30
"2777","1",14
"2778","0",-3
"2779","0",-14
"2780","1",2
"2781","0",2
"2782","0",5
"2783","1",-2
"2784","1",-5
"2785","1",-1
"2786","1",-3
"2787","0",-15
"2788","1",23
"2789","0",32
"2790","0",2
"2791","1",10
"2792","0",-10
"2793","0",-2
"2794","1",6
"2795","0",-12
"2796","1",7
"2797","0",15
"2798","0",16
"2799","1",29
"2800","0",-1
"2801","1",20
"2802","0",-5
"2803","1",-2
"2804","1",-12
"2805","1",33
"2806","0",-10
"2807","0",7
"2808","0",20
"2809","1",-9
"2810","1",-2
"2811","0",1
"2812","0",9
"2813","1",3
"2814","0",-2
"2815","0",1
"2816","0",4
"2817","0",4
"2818","0",6
"2819","1",-9
"2820","1",-2
"2821","0",-8
"2822","1",3
"2823","1",3
"2824","0",-4
"2825","1",-3
"2826","1",-10
"2827","0",-3
"2828","1",24
"2829","1",-3
"2830","1",-10
"2831","1",8
"2832","0",-2
"2833","1",10
"2834","0",-4
"2835","1",-1
"2836","1",-2
"2837","1",14
"2838","0",-15
"2839","1",23
"2840","0",-13
"2841","0",6
"2842","0",23
"2843","0",-5
"2844","1",12
"2845","0",7
"2846","0",1
"2847","0",-5
"2848","1",3
"2849","0",-9
"2850","1",3
"2851","1",-2
"2852","1",-11
"2853","1",7
"2854","0",-2
"2855","0",11
"2856","0",5
"2857","0",17
"2858","0",6
"2859","0",19
"2860","0",16
"2861","1",3
"2862","0",-6
"2863","0",-9
"2864","1",17
"2865","0",-3
"2866","1",13
"2867","0",4
"2868","0",34
"2869","0",6
"2870","0",11
"2871","1",22
"2872","0",-20
"2873","0",8
"2874","0",2
"2875","1",12
"2876","0",-6
"2877","1",-13
"2878","1",-7
"2879","1",7
"2880","0",-5
"2881","1",7
"2882","0",-9
"2883","0",-4
"2884","1",5
"2885","0",17
"2886","0",7
"2887","0",-11
"2888","1",3
"2889","1",-27
"2890","1",-11
"2891","1",8
"2892","0",-19
"2893","0",3
"2894","0",15
"2895","0",-4
"2896","1",3
"2897","1",15
"2898","0",-9
"2899","0",4
"2900","0",3
"2901","1",10
"2902","0",-1
"2903","1",11
"2904","0",-11
"2905","0",4
"2906","0",16
"2907","1",-10
"2908","1",-8
"2909","0",4
"2910","0",3
"2911","1",10
"2912","0",-2
"2913","0",21
"2914","0",1
"2915","1",11
"2916","0",-9
"2917","0",-13
"2918","1",23
"2919","1",21
"2920","0",-8
"2921","1",-5
"2922","1",-3
"2923","1",28
"2924","0",-5
"2925","1",-33
"2926","1",-5
"2927","0",-3
"2928","1",8
"2929","0",12
"2930","0",7
"2931","1",9
"2932","0",-6
"2933","0",-7
"2934","1",17
"2935","0",-17
"2936","1",25
"2937","0",-3
"2938","1",19
"2939","1",11
"2940","0",-14
"2941","0",8
"2942","0",15
"2943","0",23
"2944","0",11
"2945","0",10
"2946","0",7
"2947","0",12
"2948","0",6
"2949","0",17
"2950","0",4
"2951","1",34
"2952","0",-8
"2953","0",-7
"2954","1",5
"2955","0",-10
"2956","1",13
"2957","1",13
"2958","0",-3
"2959","0",5
"2960","0",9
"2961","0",5
"2962","0",8
"2963","0",-7
"2964","1",6
"2965","0",3
"2966","0",25
"2967","1",15
"2968","0",-4
"2969","1",3
"2970","0",-14
"2971","1",-2
"2972","1",-8
"2973","1",10
"2974","0",-7
"2975","0",12
"2976","0",9
"2977","0",-1
"2978","1",9
"2979","1",-8
"2980","1",-16
"2981","0",-4
"2982","1",12
"2983","0",-14
"2984","1",7
"2985","0",5
"2986","0",3
"2987","1",-7
"2988","1",-11
"2989","1",12
"2990","0",-20
"2991","0",13
"2992","0",8
"2993","1",26
"2994","0",-13
"2995","1",21
"2996","0",-4
"2997","0",-2
"2998","1",6
"2999","0",3
"3000","0",3
"3001","1",3
"3002","0",-20
"3003","1",-8
"3004","1",-23
"3005","0",2
"3006","0",4
"3007","0",4
"3008","0",3
"3009","0",-26
"3010","1",12
"3011","1",-2
"3012","1",-10
"3013","0",-11
"3014","1",5
"3015","0",13
"3016","0",3
"3017","0",20
"3018","0",1
"3019","1",13
"3020","0",-6
"3021","1",-12
"3022","1",-7
"3023","1",3
"3024","0",-13
"3025","1",15
"3026","0",-4
"3027","1",15
"3028","0",-4
"3029","0",17
"3030","0",16
"3031","0",-8
"3032","1",17
"3033","1",13
"3034","0",-13
"3035","0",-17
"3036","1",24
"3037","0",-15
"3038","1",11
"3039","0",-3
"3040","1",19
"3041","0",5
"3042","0",13
"3043","1",-4
"3044","1",-1
"3045","1",5
"3046","0",-3
"3047","1",-2
"3048","1",-10
"3049","0",-8
"3050","1",6
"3051","1",-2
"3052","1",-5
"3053","1",-2
"3054","1",-2
"3055","1",37
"3056","0",-39
"3057","0",-4
"3058","1",11
"3059","0",20
"3060","0",17
"3061","1",-4
"3062","1",-3
"3063","0",-9
"3064","1",15
"3065","0",9
"3066","0",7
"3067","0",10
"3068","0",4
"3069","1",10
"3070","0",-2
"3071","1",1
"3072","0",-14
"3073","0",-8
"3074","1",5
"3075","0",-1
"3076","1",10
"3077","1",-2
"3078","1",-3
"3079","0",-2
"3080","1",7
"3081","0",5
"3082","0",29
"3083","0",-7
"3084","1",14
"3085","0",-23
"3086","1",3
"3087","1",7
"3088","0",-9
"3089","0",5
"3090","0",6
"3091","0",-1
"3092","1",11
"3093","1",-3
"3094","1",-1
"3095","0",-16
"3096","1",13
"3097","1",20
"3098","0",-4
"3099","0",8
"3100","0",21
"3101","0",-7
"3102","1",5
"3103","1",11
"3104","0",-4
"3105","1",18
"3106","0",-28
"3107","1",19
"3108","0",-7
"3109","0",-5
"3110","1",9
"3111","0",17
"3112","0",31
"3113","0",-18
"3114","1",18
"3115","1",4
"3116","0",-21
"3117","1",-4
"3118","1",-15
"3119","1",4
"3120","0",-8
"3121","1",33
"3122","0",-5
"3123","0",8
"3124","0",5
"3125","1",10
"3126","0",-8
"3127","0",-10
"3128","1",20
"3129","1",10
"3130","0",-7
"3131","1",19
"3132","0",-11
"3133","1",11
"3134","0",-14
"3135","0",-28
"3136","1",24
"3137","1",-4
"3138","1",-3
"3139","0",1
"3140","0",1
"3141","0",-12
"3142","1",15
"3143","0",-12
"3144","1",19
"3145","1",5
"3146","0",-10
"3147","0",3
"3148","0",15
"3149","0",-5
"3150","1",4
"3151","1",3
"3152","0",-3
"3153","0",1
"3154","0",11
"3155","0",18
"3156","0",4
"3157","0",14
"3158","0",2
"3159","1",-9
"3160","1",-16
"3161","0",-15
"3162","1",7
"3163","0",5
"3164","0",2
"3165","0",33
"3166","0",11
"3167","1",9
"3168","0",-1
"3169","0",-7
"3170","1",17
"3171","1",-17
"3172","1",-7
"3173","0",24
"3174","0",7
"3175","0",-13
"3176","1",18
"3177","1",21
"3178","0",-9
"3179","0",4
"3180","0",11
"3181","0",26
"3182","0",17
"3183","0",19
"3184","0",9
"3185","1",7
"3186","0",-2
"3187","0",-10
"3188","1",9
"3189","0",-2
"3190","1",12
"3191","0",18
"3192","0",8
"3193","1",7
"3194","0",-9
"3195","0",15
"3196","0",8
"3197","1",10
"3198","0",-16
"3199","1",10
"3200","0",-12
"3201","0",-4
"3202","1",33
"3203","0",19
"3204","0",8
"3205","1",-1
"3206","1",-10
"3207","0",16
"3208","0",10
"3209","0",37
"3210","0",4
"3211","0",-12
"3212","1",33
"3213","0",-11
"3214","1",6
"3215","1",9
"3216","0",-9
"3217","1",43
"3218","0",-5
"3219","1",24
"3220","0",-13
"3221","1",23
"3222","0",-20
"3223","0",-19
"3224","1",1
"3225","1",-3
"3226","1",-3
"3227","1",-8
"3228","1",-1
"3229","0",-5
"3230","1",9
"3231","1",12
"3232","0",-5
"3233","0",3
"3234","0",9
"3235","0",-23
"3236","1",25
"3237","1",7
"3238","0",-4
"3239","1",21
"3240","0",-40
"3241","1",4
"3242","0",-17
"3243","0",-19
"3244","1",12
"3245","0",13
"3246","0",12
"3247","1",18
"3248","0",-15
"3249","0",15
"3250","0",13
"3251","0",-13
"3252","1",1
"3253","0",3
"3254","0",5
"3255","0",-28
"3256","1",21
"3257","0",6
"3258","0",6
"3259","0",-3
"3260","1",9
"3261","0",9
"3262","0",3
"3263","1",2
"3264","0",-4
"3265","1",-5
"3266","1",-1
"3267","1",3
"3268","0",-15
"3269","0",-4
"3270","1",18
"3271","1",-8
"3272","1",-2
"3273","0",-8
"3274","1",9
"3275","0",1
"3276","0",9
"3277","0",-3
"3278","1",4
"3279","0",8
"3280","0",19
"3281","0",2
"3282","0",15
"3283","1",4
"3284","0",-9
"3285","0",10
"3286","0",8
"3287","1",18
"3288","0",-18
"3289","0",5
"3290","0",3
"3291","0",1
"3292","0",14
"3293","0",10
"3294","0",8
"3295","0",8
"3296","0",14
"3297","1",-2
"3298","1",-10
"3299","0",12
"3300","0",4
"3301","0",6
"3302","0",6
"3303","0",4
"3304","0",1
"3305","0",11
"3306","0",13
"3307","0",6
"3308","0",13
"3309","1",12
"3310","0",-15
"3311","0",25
"3312","0",15
"3313","0",21
"3314","0",10
"3315","0",6
"3316","0",11
"3317","0",17
"3318","0",10
"3319","1",-7
"3320","1",-4
"3321","0",-28
"3322","1",12
